run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,spline_knots,range_min,hidden_layers,batch_size,activation,eps_regulariser,regulariser,dist_seed,test_seed,training_device
48,541,542,4,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,542,NVIDIA A40
49,721,722,4,100000,,5,CsplineN,8,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
50,721,722,4,100000,,5,CsplineN,8,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
51,721,722,4,100000,,5,CsplineN,12,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
52,721,722,4,100000,,5,CsplineN,12,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
53,721,722,4,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
54,721,722,4,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
55,721,722,4,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
56,721,722,4,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
57,869,870,4,100000,,5,CsplineN,8,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
58,869,870,4,100000,,5,CsplineN,8,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
59,869,870,4,100000,,5,CsplineN,12,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
60,869,870,4,100000,,5,CsplineN,12,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
61,869,870,4,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
62,869,870,4,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
63,869,870,4,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
64,869,870,4,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
65,926,927,4,100000,,5,CsplineN,8,-16,128-128-128,512,relu,0,,0,927,NVIDIA A40
66,926,927,4,100000,,5,CsplineN,8,-16,256-256-256,512,relu,0,,0,927,NVIDIA A40
67,926,927,4,100000,,5,CsplineN,12,-16,128-128-128,512,relu,0,,0,927,NVIDIA A40
68,926,927,4,100000,,5,CsplineN,12,-16,256-256-256,512,relu,0,,0,927,NVIDIA A40
69,926,927,4,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,927,NVIDIA A40
70,926,927,4,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,927,NVIDIA A40
71,926,927,4,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,927,NVIDIA A40
72,926,927,4,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,927,NVIDIA A40
73,933,934,4,100000,,5,CsplineN,8,-16,128-128-128,512,relu,0,,0,934,NVIDIA A40
74,933,934,4,100000,,5,CsplineN,8,-16,256-256-256,512,relu,0,,0,934,NVIDIA A40
75,933,934,4,100000,,5,CsplineN,12,-16,128-128-128,512,relu,0,,0,934,NVIDIA A40
76,933,934,4,100000,,5,CsplineN,12,-16,256-256-256,512,relu,0,,0,934,NVIDIA A40
77,933,934,4,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,934,NVIDIA A40
78,933,934,4,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,934,NVIDIA A40
79,933,934,4,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,934,NVIDIA A40
80,933,934,4,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,934,NVIDIA A40
81,0,1,8,100000,,5,CsplineN,8,-16,128-128-128,512,relu,0,,0,1,NVIDIA A40
82,0,1,8,100000,,5,CsplineN,8,-16,256-256-256,512,relu,0,,0,1,NVIDIA A40
83,0,1,8,100000,,5,CsplineN,12,-16,128-128-128,512,relu,0,,0,1,NVIDIA A40
