run_n,run_seed,ndims,nsamples,correlation,nbijectors,bijector,activation,spline_knots,range_min,eps_regulariser,regulariser,ks_mean,ks_std,ad_mean,ad_std,wd_mean,wd_std,swd_mean,swd_std,fn_mean,fn_std,hidden_layers,batch_size,epochs_input,epochs_output,time
1,0,4,100000,corr,5,MAFN,relu,8,-5,0,None,0.2856165431815444,0.2699952454589178,0.1539548474674124,0.1047117061754164,0.0319162851231075,0.0120158319697944,0.030536635838415,0.011563677325595,0.0231816107815694,0.0082645606766563,256-256-256,512,1000,473,1210.0245673059835
2,187,4,100000,corr,5,MAFN,relu,8,-5,0,None,0.4816363645951403,0.2236644064495517,0.240679752281712,0.0301599818358502,0.0233444368575965,0.0042914424018623,0.0247928965020893,0.009076960425187,0.0271219839908026,0.0078450832549078,256-256-256,512,1000,382,999.9826838510344
3,377,4,100000,corr,5,MAFN,relu,8,-5,0,None,0.5741086938494571,0.2449314916307938,0.2294750813937859,0.0435596107084127,0.0268752143840025,0.0104892819583564,0.0274316757740029,0.013452001264892,0.0480803000045095,0.0193855420138517,256-256-256,512,1000,371,982.8517896530102
4,440,4,100000,corr,5,MAFN,relu,8,-5,0,None,0.2063279876036153,0.2094434878636794,0.1236198001056428,0.0910612203331996,0.0433602520498324,0.0163826679789232,0.0421457445695276,0.0212739310855107,0.0259677824455385,0.0067106270924125,256-256-256,512,1000,395,1010.223822667962
5,520,4,100000,corr,5,MAFN,relu,8,-5,0,None,0.1229596839831466,0.1094516848410824,0.0702466874272886,0.0690770540129535,0.039999730765486,0.0078498926657686,0.038458524251716,0.013011437742332,0.0284522471355194,0.0064849687262091,256-256-256,512,1000,353,907.3510840170202
6,541,4,100000,corr,5,MAFN,relu,8,-5,0,None,0.3614118392220729,0.2953349966675502,0.1780807314561741,0.1066619424581032,0.0247965722004311,0.0082587105743582,0.0247355730330746,0.0110166600465795,0.0251818780808187,0.0138673588074501,256-256-256,512,1000,388,1001.4068443980068
7,721,4,100000,corr,5,MAFN,relu,8,-5,0,None,0.6033606918837368,0.2382630677746821,0.2413019590034462,0.0368247860480882,0.0229380696196349,0.0066640569221125,0.0217975187154793,0.0074369478195462,0.0258596314385867,0.0068780770878323,256-256-256,512,1000,351,894.8265523900045
8,869,4,100000,corr,5,MAFN,relu,8,-5,0,None,0.3243637297820721,0.261753651147522,0.1813366556075649,0.0839324692023053,0.0379596279848955,0.0126979739153407,0.0369866308099444,0.0186016439791332,0.0427440903065807,0.0192612190390595,256-256-256,512,1000,352,906.34074964904
9,926,4,100000,corr,5,MAFN,relu,8,-5,0,None,0.4786724699298184,0.3037372561338939,0.1904884094776184,0.0802769565793567,0.028020365902405,0.0104780731929111,0.0280366790424213,0.0120021456255446,0.0420379705744076,0.0163412523505657,256-256-256,512,1000,385,998.3104737710092
10,933,4,100000,corr,5,MAFN,relu,8,-5,0,None,0.4314309676916523,0.2530793683389813,0.2025931941122304,0.0706323218470793,0.0266085057553835,0.0089166444997386,0.0264113480711386,0.0121095321455741,0.0574323559264745,0.0198807754819056,256-256-256,512,1000,471,1205.882801980013
