run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,spline_knots,range_min,hidden_layers,batch_size,activation,eps_regulariser,regulariser,dist_seed,test_seed,training_device
291,377,378,400,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,378,NVIDIA A40
292,377,378,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,378,NVIDIA A40
292,326159,326160,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,326160,NVIDIA A40
292,456147,456148,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,456148,NVIDIA A40
293,440,441,400,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,441,NVIDIA A40
294,440,441,400,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,441,NVIDIA A40
295,440,441,400,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,441,NVIDIA A40
296,440,441,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,441,NVIDIA A40
296,978294,978295,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,978295,NVIDIA A40
297,520,521,400,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,521,NVIDIA A40
298,520,521,400,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,521,NVIDIA A40
299,520,521,400,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,521,NVIDIA A40
300,520,521,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,521,NVIDIA A40
301,541,542,400,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,542,NVIDIA A40
302,541,542,400,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,542,NVIDIA A40
303,541,542,400,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,542,NVIDIA A40
304,541,542,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,542,NVIDIA A40
305,721,722,400,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,722,NVIDIA A40
306,721,722,400,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,722,NVIDIA A40
307,721,722,400,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,722,NVIDIA A40
308,721,722,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,722,NVIDIA A40
308,821433,821434,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,821434,NVIDIA A40
309,869,870,400,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,870,NVIDIA A40
310,869,870,400,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,870,NVIDIA A40
311,869,870,400,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,870,NVIDIA A40
312,869,870,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,870,NVIDIA A40
312,235536,235537,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,235537,NVIDIA A40
312,202106,202107,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,202107,NVIDIA A40
313,926,927,400,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,927,NVIDIA A40
314,926,927,400,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,927,NVIDIA A40
315,926,927,400,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,927,NVIDIA A40
316,926,927,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,927,NVIDIA A40
316,638742,638743,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,638743,NVIDIA A40
316,253821,253822,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,253822,NVIDIA A40
316,572491,572492,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,572492,NVIDIA A40
317,933,934,400,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,934,NVIDIA A40
318,933,934,400,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,934,NVIDIA A40
319,933,934,400,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,934,NVIDIA A40
320,933,934,400,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,934,NVIDIA A40
321,0,1,1000,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,1,NVIDIA A40
322,0,1,1000,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,1,NVIDIA A40
323,0,1,1000,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,1,NVIDIA A40
324,0,1,1000,100000,,10,MAFN,8,-5,256-256-256,512,relu,0,,0,1,NVIDIA A40
325,187,188,1000,100000,,5,MAFN,8,-5,128-128-128,512,relu,0,,0,188,NVIDIA A40
326,187,188,1000,100000,,5,MAFN,8,-5,256-256-256,512,relu,0,,0,188,NVIDIA A40
327,187,188,1000,100000,,10,MAFN,8,-5,128-128-128,512,relu,0,,0,188,NVIDIA A40
