run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,spline_knots,range_min,hidden_layers,batch_size,activation,eps_regulariser,regulariser,dist_seed,test_seed,training_device
194,520,521,16,100000,,5,CsplineN,8,-16,256-256-256,512,relu,0,,0,521,NVIDIA A40
195,520,521,16,100000,,5,CsplineN,12,-16,128-128-128,512,relu,0,,0,521,NVIDIA A40
196,520,521,16,100000,,5,CsplineN,12,-16,256-256-256,512,relu,0,,0,521,NVIDIA A40
197,520,521,16,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,521,NVIDIA A40
198,520,521,16,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,521,NVIDIA A40
199,520,521,16,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,521,NVIDIA A40
200,520,521,16,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,521,NVIDIA A40
201,541,542,16,100000,,5,CsplineN,8,-16,128-128-128,512,relu,0,,0,542,NVIDIA A40
202,541,542,16,100000,,5,CsplineN,8,-16,256-256-256,512,relu,0,,0,542,NVIDIA A40
203,541,542,16,100000,,5,CsplineN,12,-16,128-128-128,512,relu,0,,0,542,NVIDIA A40
204,541,542,16,100000,,5,CsplineN,12,-16,256-256-256,512,relu,0,,0,542,NVIDIA A40
205,541,542,16,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,542,NVIDIA A40
206,541,542,16,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,542,NVIDIA A40
207,541,542,16,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,542,NVIDIA A40
208,541,542,16,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,542,NVIDIA A40
209,721,722,16,100000,,5,CsplineN,8,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
210,721,722,16,100000,,5,CsplineN,8,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
211,721,722,16,100000,,5,CsplineN,12,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
212,721,722,16,100000,,5,CsplineN,12,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
213,721,722,16,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
214,721,722,16,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
215,721,722,16,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
216,721,722,16,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
217,869,870,16,100000,,5,CsplineN,8,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
218,869,870,16,100000,,5,CsplineN,8,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
219,869,870,16,100000,,5,CsplineN,12,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
220,869,870,16,100000,,5,CsplineN,12,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
221,869,870,16,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
222,869,870,16,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
223,869,870,16,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
224,869,870,16,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
225,926,927,16,100000,,5,CsplineN,8,-16,128-128-128,512,relu,0,,0,927,NVIDIA A40
226,926,927,16,100000,,5,CsplineN,8,-16,256-256-256,512,relu,0,,0,927,NVIDIA A40
227,926,927,16,100000,,5,CsplineN,12,-16,128-128-128,512,relu,0,,0,927,NVIDIA A40
228,926,927,16,100000,,5,CsplineN,12,-16,256-256-256,512,relu,0,,0,927,NVIDIA A40
229,926,927,16,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,927,NVIDIA A40
230,926,927,16,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,927,NVIDIA A40
231,926,927,16,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,927,NVIDIA A40
232,926,927,16,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,927,NVIDIA A40
233,933,934,16,100000,,5,CsplineN,8,-16,128-128-128,512,relu,0,,0,934,NVIDIA A40
234,933,934,16,100000,,5,CsplineN,8,-16,256-256-256,512,relu,0,,0,934,NVIDIA A40
235,933,934,16,100000,,5,CsplineN,12,-16,128-128-128,512,relu,0,,0,934,NVIDIA A40
236,933,934,16,100000,,5,CsplineN,12,-16,256-256-256,512,relu,0,,0,934,NVIDIA A40
237,933,934,16,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,934,NVIDIA A40
238,933,934,16,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,934,NVIDIA A40
239,933,934,16,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,934,NVIDIA A40
239,402839,402840,16,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,402840,NVIDIA A40
240,402839,402840,16,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,402840,NVIDIA A40
241,0,1,32,100000,,5,CsplineN,8,-16,128-128-128,512,relu,0,,0,1,NVIDIA A40
242,0,1,32,100000,,5,CsplineN,8,-16,256-256-256,512,relu,0,,0,1,NVIDIA A40
243,0,1,32,100000,,5,CsplineN,12,-16,128-128-128,512,relu,0,,0,1,NVIDIA A40
244,0,1,32,100000,,5,CsplineN,12,-16,256-256-256,512,relu,0,,0,1,NVIDIA A40
245,0,1,32,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,1,NVIDIA A40
245,985772,985773,32,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,985773,NVIDIA A40
245,365591,365592,32,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,365592,NVIDIA A40
245,387980,387981,32,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,387981,NVIDIA A40
245,55901,55902,32,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,55902,NVIDIA A40
245,255835,255836,32,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,255836,NVIDIA A40
245,174838,174839,32,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,174839,NVIDIA A40
245,79879,79880,32,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,79880,NVIDIA A40
245,958182,958183,32,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,958183,NVIDIA A40
245,853471,853472,32,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,853472,NVIDIA A40
245,831745,831746,32,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,831746,NVIDIA A40
245,556204,556205,32,100000,,10,CsplineN,8,-16,128-128-128,512,relu,0,,0,556205,NVIDIA A40
246,556204,556205,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,556205,NVIDIA A40
246,708208,708209,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,708209,NVIDIA A40
246,8711,8712,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,8712,NVIDIA A40
246,437355,437356,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,437356,NVIDIA A40
246,457977,457978,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,457978,NVIDIA A40
246,741854,741855,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,741855,NVIDIA A40
246,460706,460707,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,460707,NVIDIA A40
246,383624,383625,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,383625,NVIDIA A40
246,761496,761497,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,761497,NVIDIA A40
246,619927,619928,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,619928,NVIDIA A40
246,27259,27260,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,27260,NVIDIA A40
246,512891,512892,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,512892,NVIDIA A40
246,427748,427749,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,427749,NVIDIA A40
246,926968,926969,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,926969,NVIDIA A40
246,824151,824152,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,824152,NVIDIA A40
246,436956,436957,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,436957,NVIDIA A40
246,385905,385906,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,385906,NVIDIA A40
246,704555,704556,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,704556,NVIDIA A40
246,456030,456031,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,456031,NVIDIA A40
246,144648,144649,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,144649,NVIDIA A40
246,935554,935555,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,935555,NVIDIA A40
246,313847,313848,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,313848,NVIDIA A40
246,978793,978794,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,978794,NVIDIA A40
246,708098,708099,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,708099,NVIDIA A40
246,433123,433124,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,433124,NVIDIA A40
246,942422,942423,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,942423,NVIDIA A40
246,290201,290202,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,290202,NVIDIA A40
246,340952,340953,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,340953,NVIDIA A40
246,298857,298858,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,298858,NVIDIA A40
246,640635,640636,32,100000,,10,CsplineN,8,-16,256-256-256,512,relu,0,,0,640636,NVIDIA A40
247,640635,640636,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,640636,NVIDIA A40
247,566876,566877,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,566877,NVIDIA A40
247,665999,666000,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,666000,NVIDIA A40
247,570268,570269,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,570269,NVIDIA A40
247,776489,776490,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,776490,NVIDIA A40
247,342206,342207,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,342207,NVIDIA A40
247,698524,698525,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,698525,NVIDIA A40
247,189470,189471,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,189471,NVIDIA A40
247,501889,501890,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,501890,NVIDIA A40
247,962199,962200,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,962200,NVIDIA A40
247,221100,221101,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,221101,NVIDIA A40
247,264570,264571,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,264571,NVIDIA A40
247,288599,288600,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,288600,NVIDIA A40
247,835223,835224,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,835224,NVIDIA A40
247,868501,868502,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,868502,NVIDIA A40
247,135541,135542,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,135542,NVIDIA A40
247,472566,472567,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,472567,NVIDIA A40
247,823558,823559,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,823559,NVIDIA A40
247,820978,820979,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,820979,NVIDIA A40
247,385490,385491,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,385491,NVIDIA A40
247,961044,961045,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,961045,NVIDIA A40
247,694650,694651,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,694651,NVIDIA A40
247,669351,669352,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,669352,NVIDIA A40
247,595999,596000,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,596000,NVIDIA A40
247,842236,842237,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,842237,NVIDIA A40
247,122175,122176,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,122176,NVIDIA A40
247,839558,839559,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,839559,NVIDIA A40
247,459707,459708,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,459708,NVIDIA A40
247,935459,935460,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,935460,NVIDIA A40
247,3151,3152,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,3152,NVIDIA A40
247,998124,998125,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,998125,NVIDIA A40
247,335614,335615,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,335615,NVIDIA A40
247,544105,544106,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,544106,NVIDIA A40
247,322578,322579,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,322579,NVIDIA A40
247,761279,761280,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,761280,NVIDIA A40
247,974457,974458,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,974458,NVIDIA A40
247,917615,917616,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,917616,NVIDIA A40
247,299344,299345,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,299345,NVIDIA A40
247,339136,339137,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,339137,NVIDIA A40
247,989344,989345,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,989345,NVIDIA A40
247,706244,706245,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,706245,NVIDIA A40
247,954759,954760,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,954760,NVIDIA A40
247,419754,419755,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,419755,NVIDIA A40
247,418329,418330,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,418330,NVIDIA A40
247,397047,397048,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,397048,NVIDIA A40
247,137659,137660,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,137660,NVIDIA A40
247,260853,260854,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,260854,NVIDIA A40
247,345792,345793,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,345793,NVIDIA A40
247,560312,560313,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,560313,NVIDIA A40
247,268998,268999,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,268999,NVIDIA A40
247,848787,848788,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,848788,NVIDIA A40
247,23515,23516,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,23516,NVIDIA A40
247,339366,339367,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,339367,NVIDIA A40
247,511020,511021,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,511021,NVIDIA A40
247,551456,551457,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,551457,NVIDIA A40
247,607690,607691,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,607691,NVIDIA A40
247,394774,394775,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,394775,NVIDIA A40
247,695840,695841,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,695841,NVIDIA A40
247,812619,812620,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,812620,NVIDIA A40
247,338987,338988,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,338988,NVIDIA A40
247,514573,514574,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,514574,NVIDIA A40
247,514220,514221,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,514221,NVIDIA A40
247,985306,985307,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,985307,NVIDIA A40
247,763342,763343,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,763343,NVIDIA A40
247,730288,730289,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,730289,NVIDIA A40
247,102906,102907,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,102907,NVIDIA A40
247,745569,745570,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,745570,NVIDIA A40
247,864799,864800,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,864800,NVIDIA A40
247,770649,770650,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,770650,NVIDIA A40
247,909862,909863,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,909863,NVIDIA A40
247,307433,307434,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,307434,NVIDIA A40
247,408964,408965,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,408965,NVIDIA A40
247,173730,173731,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,173731,NVIDIA A40
247,65719,65720,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,65720,NVIDIA A40
247,650482,650483,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,650483,NVIDIA A40
247,225099,225100,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,225100,NVIDIA A40
247,776224,776225,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,776225,NVIDIA A40
247,241305,241306,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,241306,NVIDIA A40
247,203703,203704,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,203704,NVIDIA A40
247,670383,670384,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,670384,NVIDIA A40
247,610903,610904,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,610904,NVIDIA A40
247,459278,459279,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,459279,NVIDIA A40
247,138431,138432,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,138432,NVIDIA A40
247,279348,279349,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,279349,NVIDIA A40
247,904969,904970,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,904970,NVIDIA A40
247,842012,842013,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,842013,NVIDIA A40
247,804568,804569,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,804569,NVIDIA A40
247,104981,104982,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,104982,NVIDIA A40
247,240787,240788,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,240788,NVIDIA A40
247,74223,74224,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,74224,NVIDIA A40
247,586640,586641,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,586641,NVIDIA A40
247,255561,255562,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,255562,NVIDIA A40
247,67462,67463,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,67463,NVIDIA A40
247,618380,618381,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,618381,NVIDIA A40
247,6334,6335,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,6335,NVIDIA A40
247,243235,243236,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,243236,NVIDIA A40
247,48627,48628,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,48628,NVIDIA A40
247,428907,428908,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,428908,NVIDIA A40
247,256963,256964,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,256964,NVIDIA A40
247,195938,195939,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,195939,NVIDIA A40
247,704704,704705,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,704705,NVIDIA A40
247,780631,780632,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,780632,NVIDIA A40
247,615342,615343,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,615343,NVIDIA A40
247,838042,838043,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,838043,NVIDIA A40
247,421432,421433,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,421433,NVIDIA A40
247,617999,618000,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,618000,NVIDIA A40
247,827065,827066,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,827066,NVIDIA A40
247,921134,921135,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,921135,NVIDIA A40
247,145945,145946,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,145946,NVIDIA A40
247,399596,399597,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,399597,NVIDIA A40
247,918296,918297,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,918297,NVIDIA A40
247,649273,649274,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,649274,NVIDIA A40
247,116278,116279,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,116279,NVIDIA A40
247,233514,233515,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,233515,NVIDIA A40
247,946662,946663,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,946663,NVIDIA A40
247,763077,763078,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,763078,NVIDIA A40
247,643410,643411,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,643411,NVIDIA A40
247,564082,564083,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,564083,NVIDIA A40
247,285626,285627,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,285627,NVIDIA A40
247,478018,478019,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,478019,NVIDIA A40
247,785657,785658,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,785658,NVIDIA A40
247,705760,705761,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,705761,NVIDIA A40
247,985486,985487,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,985487,NVIDIA A40
247,551678,551679,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,551679,NVIDIA A40
247,743265,743266,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,743266,NVIDIA A40
247,755396,755397,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,755397,NVIDIA A40
247,473933,473934,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,473934,NVIDIA A40
247,36198,36199,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,36199,NVIDIA A40
247,958096,958097,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,958097,NVIDIA A40
247,248260,248261,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,248261,NVIDIA A40
247,967803,967804,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,967804,NVIDIA A40
247,244094,244095,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,244095,NVIDIA A40
247,24451,24452,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,24452,NVIDIA A40
247,706171,706172,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,706172,NVIDIA A40
247,451879,451880,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,451880,NVIDIA A40
247,454877,454878,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,454878,NVIDIA A40
247,534882,534883,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,534883,NVIDIA A40
247,504951,504952,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,504952,NVIDIA A40
247,788134,788135,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,788135,NVIDIA A40
247,908056,908057,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,908057,NVIDIA A40
247,849925,849926,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,849926,NVIDIA A40
247,460954,460955,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,460955,NVIDIA A40
247,857022,857023,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,857023,NVIDIA A40
