run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,spline_knots,range_min,hidden_layers,batch_size,activation,eps_regulariser,regulariser,dist_seed,test_seed,training_device
162,0,1,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,1,NVIDIA A40
163,0,1,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,1,NVIDIA A40
164,0,1,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,1,NVIDIA A40
165,187,188,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,188,NVIDIA A40
166,187,188,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,188,NVIDIA A40
167,187,188,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,188,NVIDIA A40
168,187,188,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,188,NVIDIA A40
169,377,378,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,378,NVIDIA A40
170,377,378,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,378,NVIDIA A40
171,377,378,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,378,NVIDIA A40
172,377,378,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,378,NVIDIA A40
173,440,441,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,441,NVIDIA A40
174,440,441,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,441,NVIDIA A40
175,440,441,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,441,NVIDIA A40
176,440,441,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,441,NVIDIA A40
177,520,521,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,521,NVIDIA A40
178,520,521,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,521,NVIDIA A40
179,520,521,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,521,NVIDIA A40
180,520,521,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,521,NVIDIA A40
181,541,542,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,542,NVIDIA A40
182,541,542,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,542,NVIDIA A40
183,541,542,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,542,NVIDIA A40
184,541,542,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,542,NVIDIA A40
185,721,722,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
186,721,722,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
187,721,722,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,722,NVIDIA A40
188,721,722,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,722,NVIDIA A40
189,869,870,64,100000,,2,MsplineN,8,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
190,869,870,64,100000,,2,MsplineN,8,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
191,869,870,64,100000,,2,MsplineN,12,-16,128-128-128,512,relu,0,,0,870,NVIDIA A40
192,869,870,64,100000,,2,MsplineN,12,-16,256-256-256,512,relu,0,,0,870,NVIDIA A40
